372360,JRPG,RPG,Anime,Story Rich,Fantasy,Action RPG,Adventure,Great Soundtrack,Classic,Singleplayer,Action,Local Co-Op,Open World,Replay Value,Co-op,Local Multiplayer,Atmospheric,Epic,Choices Matter,Cute
447820,World War II,FPS,Multiplayer,War,Realistic,Action,Shooter,Military,Tactical,Singleplayer,First-Person,Strategy,Historical,Co-op,Gore,Indie,Simulation,Online Co-Op,Open World,Early Access
298610,Sandbox,Multiplayer,Survival,Adventure,Free to Play,Open World,Building,Crafting,Casual,Co-op,Singleplayer,Early Access,Third Person,Exploration,Indie,Action,Family Friendly,PvP,Funny,First-Person
597820,Open World,Action,RPG,Singleplayer,Adventure,Post-apocalyptic,Third Person,Character Customization,Hack and Slash,Fantasy,Atmospheric,Exploration,Action RPG,Martial Arts,Multiplayer,Cute,Sci-fi,Story Rich,Indie,Crafting
1024380,Action,Dinosaurs,FPS,Co-op,Violent,Gore,Early Access,Open World,Hack and Slash,Adventure,Fighting,Shooter,Survival,Multiplayer,First-Person,Online Co-Op,Team-Based,Blood,Sci-fi,Casual
747200,Adventure,Exploration,Sci-fi,Sandbox,Casual,Building,Survival,Open World,RPG,Indie,Simulation,Early Access,2D,Crafting,Multiplayer,Top-Down,Singleplayer,Action,Base-Building,Character Customization
242880,Survival,Stealth,Indie,Robots,First-Person,Procedural Generation,Action,Singleplayer,Open World,Steampunk,Atmospheric,Comedy,Horror,FPS,Multiplayer,Exploration,Kickstarter,Sandbox,Adventure,Rogue-like
371520,Simulation,Strategy,Trains,Management,Building,Economy,Indie,Western,Historical,Singleplayer,Trading,Action,Early Access,Real-Time with Pause
288160,Puzzle,Mystery,Point & Click,Atmospheric,Singleplayer,Adventure,Indie,Hidden Object,Short,Horror,Casual,First-Person,Beautiful,Steampunk,Dark,Lovecraftian,Touch-Friendly,Story Rich,Psychological Horror,Difficult
425580,Puzzle,Mystery,Point & Click,Atmospheric,Hidden Object,Adventure,Indie,Horror,Singleplayer,Short,Lovecraftian,Psychological Horror,Steampunk,First-Person,Story Rich,Dark,Casual,Great Soundtrack
1188920,Utilities,VR,Early Access,Rhythm,Free to Play,VR Only
494150,Sports,Action,3D Fighter,VR,Boxing,Fighting,VR Only
690040,FPS,Time Manipulation,Bullet Time,Shooter,Action,Action Roguelike,Experimental,Difficult,Minimalist,Puzzle,Stylized,First-Person,Dystopian ,Atmospheric,Cyberpunk,Beautiful,Cinematic,Transhumanism,Singleplayer,Old School
322500,Action,FPS,Bullet Time,Time Manipulation,Indie,First-Person,Singleplayer,Shooter,Puzzle,Minimalist,Difficult,Short,Cyberpunk,Kickstarter,Fast-Paced,Violent,Sci-fi,Casual,Gore,Adventure
484900,Colony Sim,City Builder,Strategy,Simulation,Sci-fi,Base-Building,Indie,Space,Singleplayer,Survival,Resource Management,Management,Sandbox
1128810,Free to Play,Board Game,Multiplayer,Strategy,Turn-Based Strategy,War,Casual,Turn-Based,Tactical,Local Co-Op,Singleplayer,Tabletop,Turn-Based Tactics,Classic,Indie,Online Co-Op,Grand Strategy,Local Multiplayer,Psychological Horror
1424330,Dog,Sandbox,Life Sim,Cute,Simulation,Family Friendly,Casual,Colorful,Physics,Artificial Intelligence,Experimental,Procedural Generation,Indie,Funny,Early Access,Stylized,Singleplayer,3D,Horror,Multiplayer
503940,Strategy,Simulation,Management,Trains,Economy,Building,Historical,Trading,America,Singleplayer,Real-Time,Western,Sandbox,City Builder,Transportation,Family Friendly,Replay Value,Crafting,Resource Management,Exploration
628670,Souls-like,Sci-fi,Action,RPG,Multiplayer,Indie,Adventure,Co-op,Action RPG,Dark,Atmospheric,Hack and Slash,Horror,Lovecraftian,Third Person,Singleplayer,Split Screen,Psychological Horror,Co-op Campaign,Difficult
234140,Open World,Vehicular Combat,Action,Post-apocalyptic,Driving,Singleplayer,Survival,Third Person,Adventure,Automobile Sim,Exploration,Racing,Atmospheric,Story Rich,Sandbox,RPG,Shooter,Third-Person Shooter,Multiplayer,War
858810,City Builder,Colony Sim,Strategy,Survival,Simulation,Sandbox,Historical,Singleplayer,Economy,Indie,Open World,Choices Matter,RTS,Casual,Destruction,Story Rich,Multiplayer,Nudity,Political,Resource Management
510500,Strategy,Action,RTS,Space,Multiplayer,Indie,Early Access,Base-Building,FPS,Real-Time,Building,Sci-fi,War,First-Person,Singleplayer,Shooter,Co-op,Robots
842180,RPG,Casual,Simulation,Action,Crime,Singleplayer,FPS,First-Person,Realistic,Atmospheric,Sandbox,Funny,Dark Comedy,Stealth,Story Rich,Open World,Trading,Inventory Management,Conversation,Combat
797430,Free to Play,Strategy,Massively Multiplayer,Card Game,Simulation,Casual,Gambling,Multiplayer
1264250,Simulation,Fishing,Naval,Open World,Singleplayer,Sandbox,Exploration,Time Management,Realistic,First-Person,3D,Third Person,Sequel
488790,RPG,Comedy,Dark Humor,Funny,Superhero,Singleplayer,Mature,Turn-Based,Memes,Cartoon,Adventure,Story Rich,Nudity,Open World,Satire,Action,2D,Sexual Content,Illuminati,Atmospheric
421020,Racing,Simulation,Automobile Sim,Multiplayer,Driving,Sports,Offroad,Realistic,Singleplayer,Arcade,Atmospheric,Action,Open World,Online Co-Op,VR,Difficult,Co-op,Controller,Great Soundtrack,Adventure
312280,Chess,Board Game,Multiplayer,Strategy,Free to Play,Casual,Singleplayer,Indie,Turn-Based Strategy,Family Friendly,Great Soundtrack,Tabletop,Turn-Based,Classic,FPS
12180,Action,Classic,Automobile Sim,Open World,Singleplayer,Shooter,Free to Play,Crime,2D,Violent,Adventure,Gore,Top-Down,Top-Down Shooter,Multiplayer,Action RPG,Atmospheric
55230,Open World,Action,Comedy,Co-op,Third-Person Shooter,Funny,Sandbox,Character Customization,Third Person,Online Co-Op,Singleplayer,Great Soundtrack,Shooter,Multiplayer,Crime,Female Protagonist,Adventure,Satire,Zombies,RPG
215100,Free to Play,RPG,Massively Multiplayer,MMORPG,Anime,Fantasy,Multiplayer,Adventure,JRPG,Great Soundtrack,Old School,2D,Nudity
400,Puzzle,Puzzle-Platformer,3D Platformer,First-Person,Singleplayer,Sci-fi,Comedy,Female Protagonist,Action,Funny,Physics,Story Rich,Classic,Platformer,Science,FPS,Atmospheric,Short,Adventure,Dark Humor
497180,Automobile Sim,Racing,Simulation,Driving,Building,Singleplayer,Open World,Kickstarter,Moddable,Destruction,Multiplayer
327030,Strategy,Multiplayer,Action,Funny,Turn-Based Strategy,Local Multiplayer,2D,Turn-Based,Singleplayer,Co-op,Comedy,Shooter,Classic,Memes,Casual,Local Co-Op,Platformer,Adventure,War,Gore
1097130,Racing,Driving,Sports,Top-Down,Automobile Sim,Simulation,Singleplayer,Multiplayer,Arcade,Split Screen,Retro,Old School,Local Multiplayer,4 Player Local,Offroad,Action,Casual,Difficult,Indie,Replay Value
1433990,Early Access,Idler,Free to Play,Clicker,Comedy,Resource Management,Adventure,Building,Parody ,Cartoony,Collectathon,Choices Matter,2D,Hand-drawn,Stylized,Time Management,Simulation,Base-Building,Management,Singleplayer
65540,RPG,Open World,Classic,Atmospheric,Singleplayer,Fantasy,Gothic,Action,Third Person,Medieval,Story Rich,Adventure,Dark Fantasy,Magic,Great Soundtrack,Action RPG,Retro,Difficult,Choices Matter,Immersive
1069640,Open World Survival Craft,Survival,Open World,RPG,Multiplayer,Simulation,Crafting,Western,Action,Indie,Third Person,Violent,Stealth,Sandbox,Singleplayer,Early Access,Historical,America,First-Person,FPS
238090,Sniper,Action,Stealth,Co-op,Multiplayer,World War II,Shooter,Adventure,Third-Person Shooter,Tactical,War,Third Person,Singleplayer,Online Co-Op,Open World,Gore,Strategy,FPS,Atmospheric,Simulation
600480,Simulation,Building,Sandbox,Creature Collector,Cute,Underwater,Relaxing,Management,Resource Management,Moddable,Economy,Fishing,Strategy,Family Friendly,Capitalism,Singleplayer,Isometric,Casual,3D,Indie
480490,Sci-fi,Space,Atmospheric,Immersive Sim,Singleplayer,FPS,Horror,First-Person,Story Rich,Action,Exploration,Aliens,Futuristic,Survival Horror,Adventure,Stealth,Open World,RPG,Psychological Horror,Great Soundtrack
1173770,RPG,JRPG,Party-Based RPG,Exploration,2D,Pixel Graphics,Turn-Based Combat,Fantasy,Class-Based,Retro,Magic,Singleplayer,Adventure,Nostalgia,Remake,Emotional,Lore-Rich,Story Rich,Heist,Anime
308173,Strategy,Simulation,Indie,Historical,RTS,Open World,Grand Strategy,Wargame,Real Time Tactics,Rome,Singleplayer,Alternate History,Real-Time with Pause
268400,Strategy,World War II,Turn-Based Strategy,Wargame,Turn-Based,Hex Grid,Historical,Tanks,Singleplayer,Tactical,Military,Multiplayer,War,Grand Strategy,Replay Value,Turn-Based Tactics
783210,Strategy,Historical,4X,Rome,Military,Grand Strategy,Tactical,Turn-Based Tactics,Replay Value,Turn-Based Combat,Turn-Based Strategy,Turn-Based,Moddable,Realistic,Difficult,War,Building,Procedural Generation,Education,Simulation
445190,RPG,Turn-Based,Strategy,Historical,Story Rich,Character Customization,Medieval,Choices Matter,Vikings,Singleplayer,Indie,CRPG,Turn-Based Combat,Turn-Based Tactics,Tactical RPG,Tactical,Adventure,Hex Grid,Open World,Multiplayer
927350,Action,Adventure,RPG,Action RPG,Medieval,Action-Adventure,PvP,Stealth,3D,Fantasy,FPS,Co-op,Multiplayer,First-Person,Massively Multiplayer,Online Co-Op,Combat,Violent,Dark,Heist
1764530,Early Access,Simulation,Sailing,Open World,Survival,Immersive Sim,Relaxing,Adventure,Fishing,Transportation,Exploration,Life Sim,Atmospheric,Choose Your Own Adventure,Cooking,Resource Management,Family Friendly,Trading,Minimalist,First-Person
1562420,Early Access,Horror,Online Co-Op,Survival Horror,Co-op,Psychological Horror,Multiplayer,PvE,Survival,Asymmetric VR,Action-Adventure,PvP,Atmospheric,Dark,Exploration,VR,Adventure,First-Person,3D,Action
1062160,Building,Simulation,Puzzle,Crafting,Physics,Difficult,Sandbox,Level Editor,Great Soundtrack,Indie,Singleplayer,Education,Strategy,Family Friendly,Funny,Cartoony,Cute,Stylized,Choices Matter,Sequel
1436120
392110,Strategy,Space,Sci-fi,4X,Multiplayer,Turn-Based Strategy,Turn-Based,Grand Strategy,Great Soundtrack,Singleplayer,Action,Open World,War,Atmospheric,Co-op,Sandbox,Moddable,RTS,RPG,Indie
758980,Free to Play,Casual,Simulation,Massively Multiplayer,Indie,Card Game
7620,Strategy,Management,Trains,Simulation,Singleplayer,Economy,Classic,Historical,Great Soundtrack
1075740,Roguelike Deckbuilder,Rogue-like,Card Battler,Card Game,Difficult,Deckbuilding,Turn-Based,Strategy,Singleplayer,Dungeon Crawler,Atmospheric,Turn-Based Tactics,Rogue-lite,RPG,Replay Value,Turn-Based Strategy,Dark,Mouse only,Dark Fantasy,Management
1385380,Early Access,Roguelike Deckbuilder,Card Battler,Co-op,Card Game,Rogue-like,RPG,Deckbuilding,Difficult,Rogue-lite,Turn-Based,Turn-Based Combat,Fantasy,Choices Matter,Replay Value,Turn-Based Tactics,Singleplayer,Procedural Generation,2D,Strategy
1265820,Strategy,Action,Deckbuilding,Turn-Based Tactics,Early Access,Martial Arts,Turn-Based Combat,Card Game,Turn-Based,Indie,Turn-Based Strategy,Tactical,Replay Value,Violent,Beat 'em up,Isometric,Rogue-like,Singleplayer,Rogue-lite,Roguelike Deckbuilder
219740,Survival,Open World Survival Craft,Crafting,Adventure,Indie,Sandbox,Singleplayer,Perma Death,Open World,Exploration,Multiplayer,Rogue-like,Replay Value,Moddable,Difficult,Simulation,2D,Top-Down,Survival Horror,Horror
1040420,Action Roguelike,Action,Rogue-lite,Indie,RPG,Dungeon Crawler,Singleplayer,Adventure,Replay Value,Great Soundtrack,Action RPG,Female Protagonist,Difficult,Rogue-like,Hack and Slash,Fantasy,Story Rich,Atmospheric,Surreal,Top-Down
1170970,Free to Play,Massively Multiplayer,Racing,Simulation,Casual
39690,RPG,Open World,Singleplayer,Fantasy,Third Person,Adventure,Action,Action RPG,Gothic,Medieval,Magic,Casual,Hack and Slash
489630,Strategy,Warhammer 40K,4X,Turn-Based Strategy,Turn-Based,Hex Grid,Sci-fi,Turn-Based Tactics,Wargame,Multiplayer,War,Tactical,Singleplayer,Turn-Based Combat,Co-op,Grand Strategy,Replay Value,Great Soundtrack,Military,Artificial Intelligence
859570,Horror,Multiplayer,Online Co-Op,PvP,Co-op,Cartoony,First-Person,Survival Horror,Stealth,Adventure,Family Friendly,Mystery,Colorful,Funny,Indie,Action,Puzzle,Thriller,Casual,Comedy
1388770,FPS,Capitalism,Immersive Sim,Surreal,Psychological Horror,Cyberpunk,Shooter,Stealth,First-Person,Lore-Rich,Dark Humor,Post-apocalyptic,Psychedelic,Action,Stylized,Dystopian ,Simulation,Assassin,Tactical,Retro
25000,Action,Parkour,Indie,Martial Arts,Sandbox,Fighting,Fast-Paced,Moddable,Physics,Combat,Open World,Gore,Ninja,Third Person,Multiplayer,Singleplayer,Difficult,Funny,Adventure,Local Co-Op
409850,Sexual Content,Anime,RPG,Nudity,JRPG,Strategy,Mature,Cute,2D,Memes,Illuminati,Dungeon Crawler,Violent,Visual Novel,Female Protagonist,Adventure,Story Rich,Singleplayer,Casual,Hentai
222480,Action,Horror,Zombies,Survival Horror,Third-Person Shooter,Adventure,Co-op,Female Protagonist,Third Person,Singleplayer,Online Co-Op,Survival,Multiplayer,Atmospheric,Shooter,Gore,Sci-fi,Great Soundtrack,Story Rich,Local Co-Op
306020,Tower Defense,Strategy,Co-op,Family Friendly,Action,Casual,Multiplayer,Singleplayer,Online Co-Op,Funny,2D,Colorful,Sandbox,Difficult,Replay Value,Great Soundtrack,Survival,Indie,Cute
1105670,Early Access,Turn-Based Combat,Base-Building,Replay Value,2D,Rogue-lite,Pixel Graphics,Strategy RPG,Turn-Based Tactics,Tactical RPG,Dark Fantasy,Perma Death,Tower Defense,Fantasy,Turn-Based,Action,Post-apocalyptic,Turn-Based Strategy,RPG,City Builder
1101660,Casual,Strategy,Indie,Simulation
228280,RPG,Fantasy,Dungeons & Dragons,Isometric,Party-Based RPG,Real-Time with Pause,Singleplayer,CRPG,Story Rich,Character Customization,Adventure,Co-op,Multiplayer,Online Co-Op,Magic,Old School,Remake,Atmospheric,Action-Adventure,Strategy
1482910,Strategy,Tower Defense,Idler,Pixel Graphics,Fantasy,Combat,2D,Cute,Resource Management,Time Management,Casual,Clicker,Automation,Management,Colorful,Tactical,Free to Play,Building,PvE,Singleplayer
233800,Game Development
599750,Political Sim,Strategy,Simulation,Indie,Cold War,Politics,Historical,Alternate History,Grand Strategy,Diplomacy,Choices Matter,Story Rich,RPG,Management,Political,Turn-Based Strategy,Strategy RPG,CRPG,Choose Your Own Adventure,Multiple Endings
809140,City Builder,Colony Sim,Simulation,Strategy,Indie,Management,Sci-fi,Post-apocalyptic,Singleplayer,Resource Management,Building,Futuristic,Cyberpunk
1538570,Simulation,City Builder,Colony Sim,Strategy,Survival,Singleplayer,Sandbox,Resource Management,Medieval,Economy,Building,Management,Open World,3D,Base-Building,Moddable,Historical
1369370,Simulation,Strategy,RTS,Wargame,Turn-Based Strategy,Turn-Based Tactics,3D,Military,Alternate History,Historical,Tactical,Tanks,War,PvP,Artificial Intelligence,Turn-Based Combat,Multiplayer,Singleplayer,Local Multiplayer,Combat
393100
292730,Action,FPS,Multiplayer,Zombies,Futuristic,Space,Shooter,Hero Shooter,First-Person,Singleplayer,Sci-fi,Robots,Adventure,Story Rich,Quick-Time Events,Atmospheric,Great Soundtrack,War,Co-op,Post-apocalyptic
924820
1515580
606880,RPG,Open World,Character Customization,Singleplayer,Choices Matter,Story Rich,Fantasy,Third Person,Adventure,Sexual Content,Action,Mature,Action RPG,Action-Adventure,Nudity,Female Protagonist,Atmospheric,Magic,Romance,Multiplayer
220160,Racing,Action,Level Editor,Multiplayer,Platformer,Difficult,Local Multiplayer,Bikes,Minigames,Sports,Simulation
384180,Card Game,Free to Play,Multiplayer,Simulation,Gambling,Strategy,Massively Multiplayer,Atmospheric,Casual,Early Access,Character Customization
218760,Utilities,Audio Production,Video Production
1379130,RPG,MMORPG,PvP,Action,Massively Multiplayer,3D,Story Rich,Swordplay,Medieval,Drama,Combat,Co-op,Multiplayer,Online Co-Op,Free to Play
383740,Strategy,Simulation,Singleplayer,Survival,Casual,Difficult,Building,Indie,2D,Turn-Based,Historical,Management,Turn-Based Strategy,City Builder,Economy,Resource Management,4X,Education,Time Management,Colony Sim
17580,Free to Play,Action,Multiplayer,Cyberpunk,Mod,FPS,Indie,Hacking,Sci-fi,Dystopian ,Shooter,First-Person,Singleplayer,Futuristic,Co-op,Survival,Robots,Great Soundtrack,Adventure,Tactical
570460,Indie,Sports,Multiplayer,Co-op,Arcade,Sci-fi,Strategy,Action,Local Multiplayer,Early Access,Competitive,4 Player Local
333640,Rogue-like,RPG,Traditional Roguelike,Post-apocalyptic,Perma Death,Indie,Procedural Generation,Open World,Early Access,Sci-fi,Turn-Based,Adventure,Difficult,Pixel Graphics,Replay Value,Strategy,Exploration,Story Rich,Retro,Turn-Based Tactics
9200,FPS,Post-apocalyptic,Action,Open World,Shooter,Singleplayer,First-Person,Racing,Co-op,Multiplayer,Sci-fi,Atmospheric,Gore,Adventure,RPG,Horror,Survival,Crafting,Online Co-Op,Linear
1196470,Sports,Time Management,Strategy,Soccer,Simulation,Football,PvP,Management,3D,Choices Matter,Multiplayer,Singleplayer,Local Multiplayer
625340,Survival,Open World,Multiplayer,Free to Play,Massively Multiplayer,Action,Shooter,FPS,Adventure,Indie,Third-Person Shooter,PvP,Early Access,First-Person,Violent,Co-op,Building,Fast-Paced,PvE,Third Person
278210,Video Production
282660,Utilities,Free to Play,Software,Multiplayer,e-sports
248390,Sandbox,Crafting,Colony Sim,Building,Survival,Strategy,Indie,Simulation,2D,Multiplayer,RPG,Open World,Singleplayer,City Builder,Resource Management,Fantasy,Adventure,God Game,Tower Defense,Side Scroller
625960,RPG,Strategy,Rogue-like,Open World Survival Craft,Survival,Turn-Based,Singleplayer,2D,Turn-Based Combat,Dungeon Crawler,Indie,Pixel Graphics,Difficult,Sandbox,Dark Fantasy,Replay Value,Medieval,Tabletop,Early Access,Violent
456670,RPG,Roguelike Deckbuilder,Card Game,Deckbuilding,Action,Rogue-lite,Indie,Action Roguelike,Singleplayer,Board Game,Fantasy,Rogue-like,Hack and Slash,Dungeon Crawler,Third Person,Choices Matter,Strategy,Action RPG,Female Protagonist,Atmospheric
1005300,Trivia,Casual,Indie,Multiplayer,Local Multiplayer,Funny,Comedy,Party,Board Game,Local Co-Op,Co-op,Family Friendly,Party Game,Singleplayer,Social Deduction
1026680,RPG,Adventure,JRPG,Story Rich,Turn-Based,Classic,Great Soundtrack,Singleplayer,Fantasy,Turn-Based Combat,Anime,Remake,Romance,Open World
483330
414530,Free to Play,Massively Multiplayer,RPG,MMORPG,Open World,Character Customization,Action,Adventure,Multiplayer,Sci-fi,Hack and Slash,Action RPG,Co-op,Online Co-Op,Survival,Controller,Battle Royale,Dungeon Crawler,Singleplayer,FPS
1264280,Strategy,Turn-Based Strategy,Puzzle,Sandbox,Relaxing,Economy,Sci-fi,Resource Management,Turn-Based,Procedural Generation,Management,Science,Building,Futuristic,4X,Space,Indie,Singleplayer,Family Friendly,Grand Strategy
20540,Strategy,RTS,World War II,Military,Multiplayer,Base-Building,Singleplayer,Action,War,Tactical,Historical,Co-op
1169040,Indie,Adventure,Action,Early Access,Survival,Sandbox,Crafting,Pixel Graphics,Colony Sim,Building,Multiplayer,2D,Action-Adventure,Open World Survival Craft,Open World,Co-op,RPG,Online Co-Op,Singleplayer,Replay Value
1252780,Free to Play,Strategy,Action,Tower Defense,City Builder,Multiplayer,Casual,Family Friendly
50640,Action,Adventure,Hack and Slash,Third Person,Singleplayer,Post-apocalyptic,Fantasy,Controller,Action RPG,Puzzle,Action-Adventure,RPG,Open World,Metroidvania,Beat 'em up,Gore,Spectacle fighter,3D Platformer,Character Action Game,Platformer
1343670,Trading,Management,Memes,Capitalism,Immersive Sim,Casual,Economy,2D,Funny,Simulation,Cartoony,Singleplayer,Colorful,Early Access,Indie,Cute,Cartoon,Choices Matter,Procedural Generation
200710,RPG,Action RPG,Hack and Slash,Dungeon Crawler,Loot,Co-op,Fantasy,Online Co-Op,Multiplayer,Action,Adventure,Singleplayer,Indie,Moddable,Character Customization,Isometric,Replay Value,Steampunk,Atmospheric,Cartoon
317400,Free to Play,Puzzle,Mod,Singleplayer,First-Person,Adventure,Action,Female Protagonist,Difficult,Story Rich,Great Soundtrack,Sci-fi,Atmospheric,Science,Indie,Multiplayer,Funny,FPS,Strategy,Co-op
15620,Warhammer 40K,Strategy,RTS,Sci-fi,Multiplayer,Games Workshop,Tactical,Singleplayer,Co-op,Futuristic,Gore,Online Co-Op,RPG,Action,Real-Time,Co-op Campaign,Fantasy,Great Soundtrack,Atmospheric,Story Rich
3990,Strategy,Turn-Based,4X,Turn-Based Strategy,Historical,Singleplayer,Multiplayer,Local Multiplayer
226100,Indie,Casual,Strategy,Action,Sandbox,Local Co-Op,Base-Building,2D,Building,Platformer,Co-op,Pixel Graphics,Local Multiplayer,Multiplayer,Online Co-Op,Exploration,Survival,Great Soundtrack,Early Access,Adventure
698540,Strategy,Indie,Tower Defense,2D,Pixel Graphics
289130,Strategy,4X,Turn-Based,Turn-Based Strategy,Fantasy,Hex Grid,Multiplayer,RPG,Singleplayer,Great Soundtrack,Sci-fi,Indie,Tactical,Grand Strategy,Adventure,Medieval,Atmospheric,Exploration,Open World,Sandbox
950180,Arena Shooter,FPS,Time Manipulation,Real Time Tactics,PvP,Competitive,Strategy,Shooter,Character Customization,3D,First-Person,Action,Sci-fi,Realistic,Class-Based,Space,Time Travel,Tactical,Multiplayer,Atmospheric
1011390,Strategy,Grand Strategy,Turn-Based,Historical,Rome,Multiplayer,Tactical,4X,War,Resource Management,Turn-Based Tactics,Military,Turn-Based Strategy,Replay Value,Singleplayer,Wargame,Management,Artificial Intelligence,Turn-Based Combat,Great Soundtrack
1031140,Trading Card Game,Free to Play,Warhammer 40K,Card Battler,Card Game,Deckbuilding,Turn-Based Strategy,Board Game,Multiplayer,Strategy,PvP,Competitive,Games Workshop,Turn-Based Combat,Addictive,Adventure,Wargame,Lore-Rich,Turn-Based Tactics,Sci-fi
312450,Strategy,Free to Play,World War II,Simulation,Wargame,Turn-Based,Turn-Based Strategy,Multiplayer,Hex Grid,War,Singleplayer,Turn-Based Tactics,Tactical,Historical,Replay Value,Turn-Based Combat,Co-op,Asynchronous Multiplayer,Level Editor,Moddable
311770,LEGO,Adventure,Action,Pirates,Local Co-Op,Family Friendly,Singleplayer,Funny,Multiplayer,Open World,Comedy,Co-op
1012790,VR,Atmospheric,Survival,Singleplayer,Shooter,Open World,Indie,Horror,Post-apocalyptic,Survival Horror,Realistic,FPS,Exploration,First-Person,Gun Customization,Simulation,Physics,Tactical,Violent,Action,VR Only
213330,LEGO,Action,Adventure,Open World,Superhero,Local Co-Op,Family Friendly,Co-op,Multiplayer,Singleplayer,Funny,Controller,Split Screen,Comedy,Casual,Local Multiplayer,Puzzle,Third Person,Comic Book,Sexual Content
224820,Action Roguelike,Action,Platformer,Rogue-like,Indie,Ninja,Difficult,Replay Value,2D,Arcade,Singleplayer,Female Protagonist,Fast-Paced,Retro,Addictive,Pixel Graphics,Rogue-lite,Controller,Adventure,Procedural Generation
1000360,Swordplay,Fighting,Action,Physics,Realistic,3D Fighter,Medieval,Historical,Gore,Combat,Violent,PvP,Early Access,Indie,3D,Singleplayer,Local Multiplayer,PvE,Martial Arts,Controller
1041320,Massively Multiplayer,Strategy,Free to Play,Anime,Gore,RPG,War,Multiplayer,Memes,NSFW,LGBTQ+,Illuminati,RTS,Casual,Female Protagonist,Dating Sim,Family Friendly,MMORPG,Mature,World War II
1339460,Simulation,Adventure,Building,Dinosaurs,FPS,First-Person,Realistic,Crafting,3D,Science,Beautiful,Nature,Offroad,Driving,Action-Adventure,Family Friendly,Education,America,Choose Your Own Adventure,Relaxing
1262240,Third-Person Shooter,Hero Shooter,Multiplayer,Zombies,Shooter,Casual,PvE,Tower Defense,Funny,Action,PvP,Strategy,Singleplayer,Tactical,Online Co-Op,Anime,Psychological Horror,Co-op,Family Friendly,Horror
239200,Walking Simulator,Horror,Atmospheric,Story Rich,First-Person,Exploration,Psychological Horror,Mystery,Interactive Fiction,Adventure,Singleplayer,Indie,Survival Horror,Narration,Dark,Short,Lovecraftian,Action,Puzzle,Linear
22600,Strategy,2D,Turn-Based,Multiplayer,Local Multiplayer,Funny,Turn-Based Strategy,Classic,Online Co-Op,Comedy,Action,Local Co-Op,Singleplayer,Team-Based,Tactical,Side Scroller,Competitive,Co-op,4 Player Local,Party
979120,Simulation,Indie,Casual,Automation,Programming,Base-Building,Colony Sim,Crafting,Cute,Farming Sim,Building,Sandbox,Resource Management,Management,Strategy,Agriculture,Relaxing,Robots,Singleplayer
1407860,Card Battler,Programming,Dungeon Crawler,Casual,Auto Battler,Idler,Exploration,Card Game,Space Sim,2D,Turn-Based Combat,Abstract,Sci-fi,Science,Automation,Space,Adventure,Dark,Futuristic,Early Access
583010,Utilities,Voice Control,Software,Flight,VR
541450,RPG,Anime,Dungeon Crawler,JRPG,Turn-Based,Grid-Based Movement,First-Person,Sexual Content
548810,RPG,Anime,Dungeon Crawler,JRPG,Grid-Based Movement,First-Person
1726190,Action,Rhythm,Soundtrack,Electronic Music,Linear,Female Protagonist,Turn-Based Combat,Colorful,Spectacle fighter,Exploration,Rock Music,Family Friendly,Music,3D Platformer,Cartoony,Action RPG,Atmospheric,Party-Based RPG,Funny,Local Co-Op
234710,Card Game,Casual,Comedy,Singleplayer,Gambling,Funny,Sports,Strategy,Point & Click,Atmospheric,Board Game,Simulation,Controller
874390,Strategy,Turn-Based,Singleplayer,4X,Turn-Based Strategy,Turn-Based Tactics,Colorful,Minimalist,Isometric,Multiplayer,Building,Simulation,War,Diplomacy,PvP,Action RTS,Real Time Tactics,Cute,Economy,Family Friendly
1128000,Open World,Adventure,Multiplayer,RPG,Voxel,Exploration,Indie,Online Co-Op,Fantasy,Third Person,Co-op,Pixel Graphics,Singleplayer,Procedural Generation,Crafting,Great Soundtrack,Action RPG,Sandbox,Survival,Walking Simulator
1086410,Sports,Casual,Simulation,Indie,Golf,Mini Golf,Multiplayer
1333410,Casual,Free to Play,Racing,Simulation,Relaxing,Singleplayer,Funny,Third Person,Massively Multiplayer,Minimalist,Multiplayer,Driving,Atmospheric,Early Access,Level Editor,PvP,3D
1094000,Simulation,Multiplayer,Indie,Survival,Open World Survival Craft,Crafting,Building,Singleplayer,Open World,Sandbox,Base-Building,First-Person,Adventure,Realistic,Action,Inventory Management,Exploration,Fishing,Resource Management,Difficult
1166990,Casual,Experimental,Arcade,Collectathon,2D,Minimalist,Pixel Graphics,Dystopian ,Comedy,Multiplayer,Massively Multiplayer,Early Access,Indie,Online Co-Op,Minigames,Werewolves,Memes,PvP,Team-Based,Co-op
589530,Visual Novel,Otome,Female Protagonist,Adventure,Anime,Historical,Romance,Story Rich,Cute,Violent,Dating Sim
733340,Otome,Adventure,Visual Novel,Female Protagonist,Anime,Story Rich,Historical,Mystery,Dating Sim
1241100,Early Access,PvP,Free to Play,FPS,First-Person,Battle Royale,Competitive,Shooter,Wargame,Team-Based,Hero Shooter,Stylized,Military,Gun Customization,Action,World War II,Tactical,Atmospheric,Multiplayer,War
1463120
576770,Early Access,Dungeons & Dragons,Turn-Based Combat,Turn-Based Tactics,Turn-Based Strategy,Party-Based RPG,Turn-Based,Dungeon Crawler,Team-Based,Grid-Based Movement,Medieval,Old School,Traditional Roguelike,Character Customization,Tactical RPG,Strategy RPG,CRPG,Rogue-like,Sandbox,Adventure
1148150
590830
